name,address,phone,type,delivery_route,beat_name,team_id
"ASHOK GEN STORE","KHURBURA MOHALLA, KHURABURA MOHLLA","+919897421653","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"THE HEALTH CORNER","KHURBURA, KHURBURA","+918449666664","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"GARHWAL PROVISION","PREM NAGAR, THAKURPUR ROAD","","General Trade","PREM NAGAR","PREM NAGAR",MA
"TOUCH WOOD CHEMIST","DILARAM CHOWK, DILARAM CHOWK","+918383808662","General Trade","ZNPA","ZNPA",MA
"SHARMA GEN STORE","RACE COURSE, RACE COURSE CHOWK","+917668766288","General Trade","RACE COURSE","RACE COURSE",MA
"KARANWAL MEDICOS","SD ROAD, NEAR MAYUR VIHAR POLICE CHOWKI","+917248685886","General Trade","SD ROAD","SD ROAD",MA
"RELAX MEDICAL STORE","DOON HOSPITAL, OPP DOON HOSPITAL","+919719891455","General Trade","RACE COURSE","RACE COURSE",MA
"GOOD LOOKS","PALTAN BAZAR, PALTAN BAZAR","+918126459464","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"NEW CITY CHEMIST","BANJARAWALA, CHANDCHAK CHOWK","+917017731567","General Trade","KARGI","KARGI",MA
"MALSI SUPER STORE","MALSI, UNIT OF A S ENTERPRISES","+919358677077","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"VERMA COSMETICS","ITBP ROAD, NEAR VERMA GEN STORE","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"DEV MEDICOS","HARRAWALA, NEAR SHIV SHAKTI STORE","+917037494210","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"NEW BHARAT MEDICAL STORE","KARANPUR, KARANPUR","+918057788992","General Trade","KARANPUR","KARANPUR",MA
"BABU LAL GENERAL STORE","CHANDAN, CHANDAN NAGAR","+917895456802","General Trade","RACE COURSE","RACE COURSE",MA
"VIJAY STORE","TYAGI ROAD, TYAGI ROAD","+919837243423","General Trade","RACE COURSE","RACE COURSE",MA
"BOBBY GENERAL STORE","MACCHI BAZAR, KALI MANDIR ROAD","+919760499242","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"URVASHI BIOTIQUE","RISHI VIHAR, RISHI VIHAR","+919634300700","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAA BHAGWATI GENERAL STORE","THDC, THDC COLONY NEAR SHOPPER LOOP","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"PAL TRADERS","DEHRA KHAS, DEHRA KHAS","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"FORYOU COSMETICS","MACCHI BAZAR, MACCHI BAZAR","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"RV FASHION","DEEP NAGAR, KEDARPURAM","+919877299323","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"BHAVYA PHARMACY- PREMNAGAR","PREMNAGAR","+919756849795","General Trade","PREM NAGAR","PREM NAGAR",MA
"RAJDHANI7","SD ROAD, SD ROAD","+918076403306","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"ANSHIKA BEAUTY PARLOUR","GAURAKHPUR, GAURAKHPUR CHOWK","+919319643566","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"WELLNESS PHARMACY","GAURAKHPUR, GAURAKHPUR CHOWK","+919548085061","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KRISHNA BROTHER'S","GAURAKHPUR, GAURAKHPUR CHOWK","+918941848325","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"DAYASHANKAR","GAURAKHPUR CHOWK, NEAR SHIV MANDIR","+918410527717","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AMAN GENERAL STORE","TYAGI ROAD, NEAR HARPREET GEN STORE","+917417751113","General Trade","RACE COURSE","RACE COURSE",MA
"OLD STYLE CORNER","KARGI, KARGI","+919760662233","General Trade","KARGI","KARGI",MA
"RANA GEN STORE","RACE COURSE, RACE COURSE","+919410396555","General Trade","RACE COURSE","RACE COURSE",MA
"KANHA STORE NEW AGE EATABLES","DWARKA CHOWK","+917895410855","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"BALAJI MEDICOS","KARANPUR, BAHUGUNA MEDICAL CEMENT ROAD","+918077176585","General Trade","KARANPUR","KARANPUR",MA
"SPARKLE COSMETICS","TAPOVAN, TAPOVAN ROAD","","General Trade","RAIPUR","RAIPUR",MA
"SRISHTI PROV STORE","CHANDAN NAGAR, NEAR BABU RAM","+917895903991","General Trade","RACE COURSE","RACE COURSE",MA
"SHORTAGE IN STOCK","","","General Trade","ZRING ROAD","ZRING ROAD",MA
"Y T ENTERPRISES","MUSSORIE, WOODSTOCK SCHOOL, MUSSORIE","","General Trade","PANDITVARI","PANDITVARI",MA
"SONY ENTERPRISES","UTTARKASHI, UTTARKASHI","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"PARADISE COSMETICS","KAULAGARH, KISHAN NAGAR","+919358141033","General Trade","PANDITVARI","PANDITVARI",MA
"KRITARTH WOMEN COLLECTION","DEHRAKH, DEHRAKHAS NEAR HIMANK PHARMA","+917037982929","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"NEW HEALTHCARE PHARMACY","ITBP ROAD, ITBP ROAD","+919899443505","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"LAVI GENERAL STORE","MDDA KEDARPURA, MDDA KEDARPURAM","+917453000449","General Trade","Unassigned","Unassigned",MA
"YUVIKA MINI MART","JOHRI GAON, JOHRI GAON","+919520953988","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"DAUGHTER STATIONARY","SD ROAD, NEAR RUDRA MART","+919897096029","General Trade","SD ROAD","SD ROAD",MA
"SHREE KRISHNA MED & GEN- RAJENDRA","RAJENDAR NAGAR","+919458158122","General Trade","PANDITVARI","PANDITVARI",MA
"SHREE LAXMI PHARMACY","SUBHASH NAGA, SUBHASH NAGAR","+919058190211","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SHOP STATION","SD ROAD, NEAR SIDDHARTHA LAW COLLEGE","+919760777770","General Trade","SD ROAD","SD ROAD",MA
"KENDRIYA BHANDAR LBSNAA","MUSSOORIE","+919837818585","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"ANJAL PROV STORE","TURNER ROAD, TURNER ROAD","+917906390813","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"OM MEDICAL STORE","CLEMENT TOWN, POST OFFICE STORE","+919720807877","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"OLD DOON BASKET","NEHRUGRAM, AFTER 1 KM OF MAA VAISHNO MANDIR","+919643149900","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"MEDI POINT","RING ROAD, NEAR GANPATI MEDICAL","+919808404747","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"KAVI COSMETICS","GOVIND GARH, GOVIND GARH","+917078770733","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"BHANDARI PHARMACY","RAIPUR ROAD, OPP DEAL OFFICE","+919997109625","General Trade","RAIPUR","RAIPUR",MA
"MEHENDAR GENERAL STORE","PANDITWARI, PANDITWARI","","General Trade","PANDITVARI","PANDITVARI",MA
"VATAVARAN HOME CARE SHOP","YAMUNA C, YAMUNA COLONY","+917830404054","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MEDIRAK HEALTHCARE","KANWALI ROAD, KANWALI ROAD","+919528610996","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"NIRMALA COSMETICS","KUMAR MANDI, CHAKRATA RD","+918410344634","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"SANAV ENTERPRISES","CAPITAL HEIGHT, ITBP ROAD","+918755754680","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAHI COSMETIC","DALANWALA, NEAR WATER TANK","+917986752172","General Trade","RACE COURSE","RACE COURSE",MA
"PANKAJ STORE","DALANWALA, NEAR WATER TANK","+919837617877","General Trade","RACE COURSE","RACE COURSE",MA
"KISHORE GENERAL STORE","DALANWALA, NEAR WATER TANK","+918410759682","General Trade","RACE COURSE","RACE COURSE",MA
"KUMAR SHOP","DALANWALA, MDDA COLONY NEAR WATER TANK","+916398633724","General Trade","RACE COURSE","RACE COURSE",MA
"PANDEY COSMETICS HUB","DALANWALA, NEAR WATER TANK","+919528363953","General Trade","RACE COURSE","RACE COURSE",MA
"MDDA STORE","DALANWALA, NEAR WATER TANK","+919410111213","General Trade","RACE COURSE","RACE COURSE",MA
"CHAUDHARY STORE","ITBP ROAD, INDRA NAGAR","+917579067775","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"RUPAL PROVISION","ITBP ROAD, SEEMA DWAR","+918126132522","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHREE BEER SINGH MEDICAL","TELPUR, TELPUR CHOWK","+919639987497","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"FARID STORE","GAURAKHPUR, GAURAKPUR CHOWK","+919634582197","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"EVALUTION COSMETIC","GAURAKHPUR, GAURAKHPUR CHOWK","+918126434441","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"PAL PROVISION STORE","BADOWALA, BADOWALA","+919758692877","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAA LAXMI MEDICAL STORE","TELPUR CH, TELPUR CHOWK","+918449756188","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"VERMA PROVISON","SEEMA DWAR, NEAR RK MART","+919997533205","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"GUPTA MEDICOS","CHAKRATA ROAD, NEAR PRABHAT","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHIV KIRPA MEDICAL","BRAHMPURI, BRAHAMPURI","+919997406787","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"KALEEM MEDICAL","BRAHAMPURI, BRAHAMPURI","+919808302958","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"SHREE GANESH MEDICAL","TURNER ROAD, TURNER ROAD","+918949208248","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"AMITA COSMETICS","AJABPURKALA, AJABPURKALA","+919897968596","General Trade","RACE COURSE","RACE COURSE",MA
"RANA GEN STORE","AJABPURKALA, AJABPURKALA","","General Trade","RACE COURSE","RACE COURSE",MA
"SAKSHI ENTERPRISES","MALSI, MUSSORRIE ROAD","+919719751116","General Trade","Unassigned","Unassigned",MA
"TAMUL HASSAN","RISHI VIHAR, RISHI VIHAR","+919639906013","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"POOJA COSMETICS","RAIPUR, NEAR THAPLIYAL DEPARTMENT STORE","+919690064363","General Trade","RAIPUR","RAIPUR",MA
"SAGAR TRADING CO","DHARAMPUR, SASTA STORE","+919458957683","General Trade","RACE COURSE","RACE COURSE",MA
"GAUR PROV","GMS ROAD, GMS ROAD","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"JAAGNATH MEDICOS","DOON HOSPITAL, DOON HOSPITAL","+918477805281","General Trade","RACE COURSE","RACE COURSE",MA
"COSMOS FULLCART","KARANPUR, KARANPUR","+919412938536","General Trade","KARANPUR","KARANPUR",MA
"SURYIA COSMETICS","ITBP ROAD, ITBP ROAD","+918700609266","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SAHARANPUR TRADERS","DHAMAWALA, DHAMAWALA","+919870930577","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"HARSH PRO STORE","KAULAGARH, KAULAGARH","+919761627085","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"UTTAM KALA PRO STORE","KAULAGARH, KAULAGARH","+917017693104","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"GUGATI MULTI STORE","RING ROAD, RING ROAD","+918958797681","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"SUBHADRA MEDICOS","RING ROAD, NEAR AMBIWALA GURUDWARA","+918958276560","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"BHAIRAV COSMETICS","AJABPURKALA, NEAR GROCERS STORE","+917453894326","General Trade","RACE COURSE","RACE COURSE",MA
"RAJDHANI STORE","GMS ROAD, SEWLA KALA","+919910153333","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"LIFE CARE PHARMACY","DOON VIHAR, DOON VIHAR JHAKHAN","+917302469146","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"MISHKA MEDISEVA","RAJPUR, AFTER PAWAN KUMAR","+919756330084","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"UK 07 MART","SD ROAD, SD ROAD","+917017134129","General Trade","ZNPA","ZNPA",MA
"SAURABH BHAI","GZB","","General Trade","ZRING ROAD","ZRING ROAD",MA
"HIRALAL NIRANJAN","PANDITVARI, PANDITVARI","+919897902856","General Trade","PANDITVARI","PANDITVARI",MA
"BRIJ DEPT. STORE","RAJPUR UPPER, RAJPUR","+919152392872","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"FAMILY STORE","RAJENDER NAGAR, SIRMOR MARG","+917060777229","General Trade","PANDITVARI","PANDITVARI",MA
"AGGARWAL PROV & GEN","MANDI, MANDI CHOWK NIRANJANPUR","+919897091655","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"TAJ STATIONARY","KARGI, KARGI","+917906103870","General Trade","KARGI","KARGI",MA
"DAILY NEED DEPT","KARGI, NEAR SAMARTH MEDICAL","+918855813632","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"FAM CARE MEDICOS & SURGICALS","MOTI BAZAAR","+917906860203","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"MAITHANI MEDICOS","RING ROAD, RING ROAD","+918126160261","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"RAJ KUMAR STORE UR","RACE COURSE, RACE COURSE","+919897427151","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"THE NEW BEAUTY CORNER","KHURBURA, NEAR SMILE MEDICAL","+918192095465","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"PUROHIT PHARMACY","RAIPUR, RAIPUR","+919897532182","General Trade","RAIPUR","RAIPUR",MA
"SEMWAL MEDICAL","RAIPUR, RAIPUR","+918077418103","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"YUMMIES BAKERS","RAIPUR, RAIPUR","+918979564904","General Trade","RAIPUR","RAIPUR",MA
"OLD MUSKAN COSMETIC","JHANDA BAZAR, JAHNAD BAZAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"KUMAR SMART GROCER'S","BADOWALA, NEAR SHAURYA FARM HOUES","+918126961216","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AGGARWAL STORE","BADOWALA, NEAR POST OFFICE","+919997971904","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MAA DURGA PROVISON STORE","BADOWALA, BADOWALA","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"VASUDHARA MART","BADOWALA, NEAR SHAURYA FARM","+919760018452","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHREE KRISHNA PHARMACY","MITRALOK, OPP SAI SUPER STORE","+919193778180","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"REHMAN COLLECTION","MDDA, NEAR KUMAR SHOPPE","","General Trade","RACE COURSE","RACE COURSE",MA
"LAJWANTI PHARMACY","THDC, THDC","+917017223483","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"MAA GANGOTRI MEDICAL","THDC, THDC","+918630626572","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"J R D STORE","KAULAGARH, KAULAGARH","+919897768883","General Trade","KAULAGARH","KAULAGARH",MA
"PEACH PHARMACY","ARAGHAR CHOWK, ARAGHAR CHOWK","+916398792469","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"G MART","NEMI ROAD, NEMI ROAD","+917906735269","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"GARHWAL MEDICAL","RING ROAD, SURBHI PLAZA RING ROAD","+919756214887","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"TIWARI STORE","DALANWALA, NEAR GUEST HOUSE","+919897176133","General Trade","RACE COURSE","RACE COURSE",MA
"LUCKY COSMETICS","BADOWALA, NEAR RIVERVALLEY PUNLIC SCHOOL","+919634332680","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KASHYAP GENERAL STORE","BUDOWALA, BADOWALA","+918273619181","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ARUN KUMAR GEN STORE","RAJPUR UPPER, SHIKHAR FALL ROAD","","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"DAYAL MEDICOSE","NALAPANI ROAD, NEARBY SANCHI MEDICOSE","+919568960053","General Trade","SD ROAD","SD ROAD",MA
"VIJAY SHRI","RACE COURSE, NEAR ARCHANA MEDICAL","+918218936466","General Trade","RACE COURSE","RACE COURSE",MA
"JAISWAL MEDICAL","RACE COURSE, OPP ARCHANA MEDICAL","+916395749186","General Trade","RACE COURSE","RACE COURSE",MA
"NEW SUNSHINE MEDICAL STORE","COURT, COURT ROAD","+917978378664","General Trade","RACE COURSE","RACE COURSE",MA
"TEHRI MEDICAL","CHANDCHAK CHOWK, KARGI","","General Trade","KARGI","KARGI",MA
"NAWANI GEN STORE","LIC BUILDING, NEAR ANKIT GEN STORE","+919951736707","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"SUBH GENERAL STORE","MDDA DALANWALA, NEAR WATER TANK","+918449728207","General Trade","RACE COURSE","RACE COURSE",MA
"GOVIND STORE","MDDA DALANWALA, NEAR MAHI COSMETICS","+918433196968","General Trade","RACE COURSE","RACE COURSE",MA
"SILVER LEAF","JHAKHAN, RAJPUR ROAD","+917895195639","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"MAHADEV PHARMACY","HNIC, LAXMAN CHOWK","+919870734449","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AGGARWAL MEDICAL","KALIDAS ROAD, KALIDAS ROAD","+919897244717","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"VIG DAIRY","KUMAR CHOWK, NEAR NAGESHWAR MANDIR","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"NODIYAL GEN STORE","CHUKKUWALA, INDIRA COLONY","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"SHAGUN COLLECTION","CHUKKUWALA, LYHASA CHOWK","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"SAHDEV COSMETICS","CHUKKUWALA, LYHASA CHOWK","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ALAKNANDA DEPT STORE","CHUKKUWALA, LYHASA CHOWK","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"CURE MED PHARMACY","CHUKKUWALA, LYHASA CHOWK","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"KRISHNA MEDICOSE","SD ROAD, NEAR TIBET COLONY","+917017972117","General Trade","SD ROAD","SD ROAD",MA
"NEW SANMATI MEDICOS","KARANPUR, NEAR VASH NURSING HOME","+919837013363","General Trade","KARANPUR","KARANPUR",MA
"KRISHNA COSMETICS","KARANPUR, KARANPUR","+918630584373","General Trade","KARANPUR","KARANPUR",MA
"LAXMI GEN STORE","KARANPUR, NEAR VINAY GEN STORE","+919053223199","General Trade","KARANPUR","KARANPUR",MA
"GARHWAL MEDICAL","KARANPUR, CEMENT ROAD NEAR CHAWLA SWEET SHOP","+918126815075","General Trade","KARANPUR","KARANPUR",MA
"MY MAA STORE","KARANPUR, NEAR AVTAR STORE","+919897168902","General Trade","KARANPUR","KARANPUR",MA
"SUYAL MEDICOS","MAJRI MAFI, MOHKAMPUR","+919639210934","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"PANTHRI GEN STORE","MAJRI MAFI, MAJRI MAFI MOHKAMPUR","+919634708772","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"ASWAL GEN STORE","MAJRI MAFI, MAJRI MAFI MOHKAMPUR","+919411551277","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"OM DEPT. STORE","MAJRI MAFI, MAJRI MAFI NAWADA ROAD","+919634271547","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"LIFE CARE MEDICOS","GOVIND GARH, KANWALI ROAD OPP SIDDHARTH CENTRAL","+916396928192","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SAMARTH MEDICAL","MOTHROWALA, NEAR KAMBOJ","+919997216385","General Trade","KARGI","KARGI",MA
"SETHI SOFT CORNER","BADOWALA, SHIVAY NAGAR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"HILY VIBES","BADOWALA, BADOWALA","+917021353541","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AMAN BAKER'S","BADOWALA, BADOWALA","+918006069359","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"JAISWAL SHOP","GURU ROAD, NEAR UTTRANCHAL","+919758757528","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"PANT DEPT STORE","KARGI ROAD, KARGI CHOWK SE KAAFI PEHELE","+919557775500","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"CITY PHARMACY","TURNER ROAD, OPP WELLMED HOSPITAL","+917895220248","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BANARASI PROV STORE","TILAK ROAD, NEAR JAI SIYA RAM CHEMIST","+918755453629","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"SANJEEVNI MEDICAL","KARGI, NEAR DURGA MATA MANDIR","+918937995892","General Trade","KARGI","KARGI",MA
"SHREE VINAYAK MEDICOS","ARAGHAR CHO, ARAGHAR CHOWK","+917078044196","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"MAHIMA MEDICAL","RAJEEV NAGAR, RAJEEV NAGAR","+919758035357","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"BHARAT PHARMA","RAJEEV NAGAR, RAJEEV NAGAR","+919412006566","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"NG MART","LYASS CHOWK, LYASS CHOWK","+917017747795","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"GUPTA AATA CHAKKI","LYASS CHOWK, LYASS CHOWK","","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"PRO MEDS PHARMACY","DOON HOSPITAL, OPP SURBHI MEDICAL","+919958282153","General Trade","RACE COURSE","RACE COURSE",MA
"NASA PHARMACEUTICAL PVT. LTD.","NEAR ALKA DAIRY GMS ROAD","+917896988890","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"KISHAN LAL & SONS","CLOCK TOWER, NEAR DARSHAN LAL CHOWK","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"DOON MEDICAL","DHOBHI CHOWK, DOBHI CHOWK","+918126047885","General Trade","RACE COURSE","RACE COURSE",MA
"MAA SHAKUMBARI AATA CHAKI","DEHRA, DEHRA KHAS","+919897363641","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"MULTI STORE","KEDARPURAM, DEEP NAGAR","+918279373081","General Trade","ZNPA","ZNPA",MA
"SHIV GENERAL STORE","DEEP NAGAR, DEEP NAGAR","+919412938587","General Trade","Unassigned","Unassigned",MA
"VAISHNAVI MEDICOS","MAJRI MAFI, OPP ASWAL GEN STORE","+919690931396","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"ANSHIKA MEDICAL","HNIC, HNIC","+919674711144","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"EXPIRY FROM NIVEA","2","","General Trade","ZRING ROAD","ZRING ROAD",MA
"PRAGATI MAAN JI","DEHRADUN","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"GOYAL WHOLESALE STORE","KARGI, BANJARAWALA","+918958274693","General Trade","KARGI","KARGI",MA
"R K STORE","RACE COURSE, RACE COURSE","+918126428018","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"SURYA MEDICAL","NEHRU COLONY, OPP MAHA LAXMI","+919458131886","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"SHREE DURGA MEDICAL","ARAGHAR CHOWK, ARAGHAR CHOWK","+917906099437","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"M S MEDICAL STORE","RAIPUR, OPP HDFC BANK BALAWALA ROAD RAIPUR","+918868829862","General Trade","RAIPUR","RAIPUR",MA
"DOON MEDICAL","DALANWALA, NEAR WATER TANK","","General Trade","RACE COURSE","RACE COURSE",MA
"JAI SHREE SHYAM CONF & GENERAL STOR","PARK ROAD","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"KISHOR MEDICOS","PREMNAGAR, OPP PETROL PUMP","+917088000069","General Trade","PREM NAGAR","PREM NAGAR",MA
"HARSH -----","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"BHATT MEDICOS","HARIDWAR ROAD, 630 SHASTRI NAGAR","+919897178788","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"OM DEPARTMENTAL STORE","THDC COLONY, THDC COLONY","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"RATHORE MEDICAL STORE","TURNER ROAD, NEAR MUKESH STORE","+918937074410","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"MAA MEDICAL","MATA MANDIR ROAD, MATA MANDIR ROAD","+918630028682","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"GROVER MARKETING","RISHIKESH, RISHIKESH","+919690490000","General Trade","ZOUTER","ZOUTER",MA
"VIPIN MEDICAL STORE","MATA MANDIR R, MATA MANDIR ROAD","+917906154524","General Trade","RACE COURSE","RACE COURSE",MA
"VIJAY PROV STORE","LAL PULL, IN GALI OPP BADRI VISHAL LAL PULL","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"CAPTAINS WINE SPIRITS","DIT, UNIT OF JAHAJEE DEPARTMENTAL STORE","+910135314417","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"CARE MEDICAL","GMS ROAD, GMS ROAD","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"VIJAY GEN STORE","CHANDAN NAGAR, CHANDAN NAGAR","+919358101819","General Trade","RACE COURSE","RACE COURSE",MA
"BHARTI STORE","MACCHI BAZAR, PALTAN BAZAR","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"ASHISH MEDICOS","DEHRA KHAS, NEAR MAA SARDA STORE","+919557148374","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"MAHAWAR DEPT STORE","H.CHOWK, BAND BAZAR","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"WADHWA MARKETING","DDN, MACHI BAZAR","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"GARG PROV STORE","KARANPUR, OPP AVTAR STORE","","General Trade","KARANPUR","KARANPUR",MA
"SHANI PROVISION","KARANPUR, NEAR CHAWLA SWEET SHOP","+918755365300","General Trade","KARANPUR","KARANPUR",MA
"DEEPAK SAHANI PROV","KARANPUR, KARANPUR","+918410764381","General Trade","KARANPUR","KARANPUR",MA
