name,address,phone,type,delivery_route,team_id
"MANGALSUTRA COSMETIC - PALTAN BAZAR","""10, MOTI BAZAR"", PALTAN BAZAR","05","General Trade","Unassigned",MA
"DURGA STORE'S","6A-INDER ROAD, NEAR DWARIKA CHOWK","","General Trade","DHARAMPUR 2nd",MA
"S D STORE - NESHVILLA ROAD","""OM KARA ROAD, NEAR GPO""","05","General Trade","9897477269",MA
"BALODI MEDICOS - NESHVILLA ROAD","NEAR GOL CHAKKAR","9870671384","General Trade","NESHVILLA ROAD",MA
"OM THE DAILY NEEDS - CHANDRABANI","NEAR ADASHI HEALTHCARE, WILDLIFE ROAD","9557149281","General Trade","CLEMENT TOWN II",MA
"MAHAVEER MEDICAL - TILAK ROAD","TILAK ROAD","","General Trade","HANUMAN CHOWK",MA
"VERMA GEN STORE - GOVIND GARH","GOVIND GARH","","General Trade","ITBP-GOVIND GARH",MA
"BEST DEAL - JOGGIWALA","NAKRONDA ROAD","9411530515","General Trade","FUWARA CHOWK",MA
"RAWAT GEN STORE - CANAL ROAD","NEAR BACHAT SUPER STORE","","General Trade","RAJPUR LOWER",MA
"NARULA STORE - NESHVILLA ROAD","NEAR MINI STORE","9917119711","General Trade","NESHVILLA ROAD",MA
"HEALTH LINE MEDICAL - CHANDARBANI","CHANDARBANI","","General Trade","CLEMENT TOWN II",MA
"SHIVA MEDICOS - KANWALI ROAD","KANWALI ROAD","9760005124","General Trade","ITBP-GOVIND GARH",MA
"JAYA COSMETICS - FUWARA CHOWK","NEAR GRAH SANGRAH","9690326868","General Trade","FUWARA CHOWK",MA
"BADONI GEN STORE - DHARAMPUR","HARIDWAR ROAD","8760133470","General Trade","FUWARA CHOWK",MA
"PETROLEUM UNIVERSITY","DEHRADUN","","General Trade","ZNPA",MA
"DOON MEDICAL - CHANDRBANI","CHANDRBANI","9897922142","General Trade","CLEMENT TOWN II",MA
"GUPTA GEN STORE - KARANPUR","ARYA NAGAR KARANPUR, NEAR GUPTA TENT HOUSE","9012524838","General Trade","KARANPUR",MA
"NEGI GEN STORE - DHARAMPUR","DHARAMPUR","9634628918","General Trade","RACE COURSE",MA
"BISHT MEDICAL STORE - RACE COURSE","OPP OFFICERS COLONY, BEFORE PANWAR GEN STORE","8979700461","General Trade","RACE COURSE",MA
"AMIT MEDICAL - NEHRU COLONY","DHARAMPUR","9997170538","General Trade","FUWARA CHOWK",MA
"GANPATI CORNER - NIRANJANPUR","NIRANJANPUR","","General Trade","CLEMENT TOWN",MA
"NEEDS THE STORE - DHARAMPUR","ARAGHAR CHOWK DHARAMPUR","9897322380","General Trade","RACE COURSE",MA
"BALAJI COSMETICS","""71, RAJPUR ROAD""","05","General Trade","9760522078",MA
"MAA LAXMI PROV STORE - NEHRU COLONY","OPP SURYA MEDICAL","7088289898","General Trade","FUWARA CHOWK",MA
"KRISHNA MEDICOS - CHANDRABANI","WILDLIFE ROAD, ONLY CASH","9045741113","General Trade","CLEMENT TOWN II",MA
"DAILY NEEDS - PREMNAGAR","PREMNAGAR","7500224444","General Trade","PREM NAGAR",MA
"SAI PHARMA - DAKRA ROAD","NEAR SYNERGY HOSPITAL","7500668484","General Trade","KAULAGARH",MA
"AMAR PRO STORE - PATEL NAGAR","PATEL NAGAR","","General Trade","HANUMAN CHOWK",MA
"GANGA MEDICOS - BHANDARI BAGH","LAKHI BAGH","","General Trade","DEHRA KHAS",MA
"PRAVEEN TAYAL UNCLE","","","General Trade","ZOTHER",MA
"FAIR DEAL CHEMIST - DARSHINI GATE","DARSHINI GATE","7895269514","General Trade","HANUMAN CHOWK",MA
"NEW NANDA MEDICAL - BHANDARI BAGH","LAKHI BAGH","","General Trade","DEHRA KHAS",MA
"DIVYA MEDICAL STORE - RAJEEV NAGAR","RAJEEV NAGAR","8937910927","General Trade","FUWARA CHOWK",MA
"JAGDAMBA MEDICOS - DANDA DHARAMPUR","LANE NO 1 BADRISH COLONY","9557259789","General Trade","MOHKAMPUR",MA
"RIDDHI COSMETICS - THDC COLONY","THDC COLONY","","General Trade","DEHRA KHAS",MA
"SWASTIK MEDICAL - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",MA
"VARIETY CENTER STORE - KAULAGARH","CHAKRATA ROAD","9837827000","General Trade","PANDITVARI",MA
"SHIV MEDICAL - TAPOVAN ROAD","OPP BRIGHT SCHOLARS SCHOOL","9997300044","General Trade","RAIPUR",MA
"S S FAST FOOD - JOGIWALA","JOGIWALA","9410708700","General Trade","FUWARA CHOWK",MA
"JAI MAA ANNPURNA MEDICAL - LADPUR","RAIPUR","9458390012","General Trade","RAIPUR",MA
"PREM GEN STORE - PREMNAGAR","PREM NAGAR","8077544284","General Trade","PREM NAGAR",MA
"MUKESH STORE - TURNER ROAD","OPP HIMGIRI","8755982431","General Trade","CLEMENT TOWN",MA
"HARDIK MEDICAL - DHARAMPUR","NEAR LIC BUILDING","7060252968","General Trade","DHARAMPUR 2nd",MA
"VANSH COSMETIC - RAIPUR","RAIPUR","","General Trade","RAIPUR",MA
"BALAJI DEPT STORE - PO ROAD","OPP INDU COSMETICS, POST OFFICE ROAD","","General Trade","CLEMENT TOWN",MA
"PEARL & BAKERY - MOHINI ROAD","DHARAMPUR","9497738000","General Trade","DHARAMPUR 2nd",MA
"MY STORE - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 2nd",MA
"GULATI CHEMIST - DHARAMPUR","DHARAMPUR CHOWK","9837322287","General Trade","DHARAMPUR 2nd",MA
"JOLLY MEDICAL - RAIPUR","RAIPUR","8030447769","General Trade","RAIPUR",MA
"PHARMACY - RAJPUR ROAD","RAJPUR ROAD","9997510511","General Trade","RAJPUR UPPER",MA
"IMA VEG DEPT. STORE","IMA - PANDITVARI","7535031079","General Trade","PANDITVARI",MA
"S K JEWELLERY - KOTWALI BAZAAR","KOTWALI","8630061115","General Trade","PALTAN BAZAR",MA
"KASHI VISHWANATH STORE - GANDHIGRAM","GANDHI GRAM","","General Trade","ITBP-GOVIND GARH",MA
"SHREE MEDICAL & GEN - SUBHASH NAGAR","SUBHASH NAGAR","","General Trade","CLEMENT TOWN",MA
"NEW ARORA MEDICAL - GMS ROAD","GMS ROAD",""9027247770","General Trade","9358675934"",MA
"SHREE RAMA ENTERPRISES - MOTHROWALA","MOTHROWALA ROAD","9012360715","General Trade","KARGI",MA
"SHYAM SUPER STORE - SRINAGAR","SRINAGAR    PH-9412033299, UTTRAKHAND","","General Trade","DHARAMPUR 2nd",MA
"MOHIT DEPT STORE - KALIDAS ROAD","NESHVILLA ROAD","9897477245","General Trade","NESHVILLA ROAD",MA
"KUMAR TRADERS - HANUMAN CHOWK","NEHER VALI GALI","9997863304","General Trade","HANUMAN CHOWK",MA
"SHAKTI MEDICOS - CLEMENT TOWN","CLEMENT TOWN","9412967338","General Trade","CLEMENT TOWN",MA
"SHANTI MEDICAL - TAPOVAN","TAPOVAN ROAD","9557563375","General Trade","RAIPUR",MA
"FAMILY CARE MEDICAL - LAKHI BAGH","LAKHI BAGH","","General Trade","DEHRA KHAS",MA
"C B MEDICAL - RAIPUR ROAD","RAIPUR ROAD","9634215227","General Trade","RAIPUR",MA
"WELLNESS MEDICAL - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",MA
"SATHVIK TRADER - HANUMAN CHOWK","HANUMAN CHOWK","8938880977","General Trade","HANUMAN CHOWK",MA
"SHIMMER & MAGIC - SD ROAD","DO BACHHI ROAD, NEARBY MANJU PROVISION","9897031184","General Trade","SD ROAD",MA
"SURBHI ENTERPRISES","""18, MALIVIYA ROAD"", LAXMAN CHOWK","05","General Trade","9897471420",MA
"TP STORE - PANDITVARI","PANDITVARI","9897319741","General Trade","PANDITVARI",MA
"ADITIYA GEN STORE - RAJPUR ROAD","RAJPUR ROAD","","General Trade","RAJPUR UPPER",MA
"CANOPY - VISHAL","DEHRADUN","","General Trade","ZNPA",MA
"DOON MEDICAL - KEDARPURAM","KARGI","9068499298","General Trade","ZNPA",MA
"RANA MEDICAL - MOTHROWALA","OPP SHRI RAMA DEPT","9870647541","General Trade","KARGI",MA
"BALODI MEDICOS - CHANDRABANI","NEAR KANISHK PROV STORE","8410204954","General Trade","CLEMENT TOWN II",MA
"LUXMI STORE - RAJPUR ROAD","RAJPUR ROAD","","General Trade","ZNPA",MA
"KANISHKA COSMETICS - DAKRA","DAKRA","9690408296","General Trade","KAULAGARH",MA
"JOSHI MEDICAL - GOVIND GARH","GOVIND GARH","","General Trade","ITBP-GOVIND GARH",MA
"ONLINE RASHAN - MATA MANDIR ROAD","AJABPURKALA","9639271359","General Trade","RACE COURSE",MA
"GARHWAL COSMETICS - BANJARAWALA","KARGI","7412083350","General Trade","ZNPA",MA
"DABRAL MEDICAL - BANJARAWALA","NEAR SUVIDHA SUPERMARKET KEDARPUR","8979332316","General Trade","KARGI",MA
"KUKRETI COSM & PHARMA - BANJARWALA","""NEAR STYLE CONER, BANJARWALA""","05","General Trade","9719563541",MA
"ANSARI MEDICAL - KARANPUR","KARANPUR","9368871044","General Trade","KARANPUR",MA
"NEW INDIA MEDICAL - AZAD COLONY","AZAD COLONY","","General Trade","ZNPA",MA
"HB COSMETIC - TURNER ROAD","TURNER ROAD","","General Trade","ZNPA",MA
"PAYAL COSMETICS - PREMNAGAR","PREMNAGAR","7906573519","General Trade","ZSHOP CLOSED",MA
"ANIL PROV STORE - BRAHAMWALA","BRAHAMWALA","","General Trade","ZNPA",MA
"BALAJI STORE - BRAHAMPURI","BRAHAMPURI","","General Trade","ZNPA",MA
"TEKCHAND PURANCHAND - HANUMAN CHOWK","JHANDA BAZAR","9412935500","General Trade","HANUMAN CHOWK",MA
"GIFT HOUSE - CLOCK TOWER","CLOCK TOWER","","General Trade","PALTAN BAZAR",MA
"ATITHI SUPERMARKET - NEHRU COLONY","""E-26, NEHRU COLONY, ""","Uttarakhand","General Trade","05",MA
"BABA DEEP MEDICAL - PATEL NAGAR","PATEL NAGAR, OPP GULATI SWEETS","","General Trade","DEHRA KHAS",MA
"MANISH PROV STORE - BHANDARI BAGH","BHANDARI BAGH","","General Trade","ZNPA",MA
"DR MEDICAL - DEHRA KHAS","DEHRA KHAS","8755613254","General Trade","DEHRA KHAS",MA
"RINNA GOSAI - KARGI CHOWK","KARGI CHOWK","","General Trade","ZNPA",MA
"MALKA BEAUTY PARLOUR - BHANDARIBAGH","BHANDARIBAGH","","General Trade","ZNPA",MA
"SACHDEVA COSMETIC - PREMNAGAR","PREMNAGAR","9412910696","General Trade","PREM NAGAR",MA
"NIKHIL PROV STORE - LADPUR","RAIPUR ROAD","","General Trade","ZNPA",MA
"HARSH DEV PAHRMA - CLEMENT TOWN","CLEMENT TOWN","","General Trade","ZNPA",MA
"PANKAJ MEDICAL - CHANDRABANI","CHANDRABANI CHOYLA","","General Trade","CLEMENT TOWN II",MA
"RAYAN COSMETIC - GOVIND GARH","GOVIND GARH","","General Trade","ZNPA",MA
"ROSE BEAUTY PARLOUR - RAJEEV NAGAR","RAJEEV NAGAR","","General Trade","ZNPA",MA
"MADHURI BEAUTY PARLOUR - RISPINA","DHARAMPUR","","General Trade","ZNPA",MA
"COMBINE MEDICAL - PATEL NAGAR","PATEL NAGAR","","General Trade","ZNPA",MA
"SAATH DUKAN - DEHRA KHAS","DEHA KHAS","","General Trade","ZNPA",MA
"HOME NEEDS STORE - ITBP ROAD","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",MA
"VANI SEWING CENTRE - BADOWALA","BADOWALA","","General Trade","ZNPA",MA
"RATURI MEDICAL - BADOWALA","BADOWALA","","General Trade","ZNPA",MA
"MEHTA POINT - PATHRIBAGH","PATHRIBAGH","","General Trade","DEHRA KHAS",MA
"MINI MART - NESHVILLA ROAD","NESHVILLA ROAD","9412347199","General Trade","NESHVILLA ROAD",MA
"ISHWAR RETAILS","""RAMPUR ROAD, NEAR SUSHILA TEVARI"", ""HOSPITAL","","General Trade","Uttarakhand",MA
"PUNDIR MEDICAL - JHAKHAN","OPP PETROL PUMP","9756223424","General Trade","RAJPUR UPPER",MA
"MUNNA PROV STORE - MAJRA","MAJRA","","General Trade","ZNPA",MA
"SANT SINGH HARMOHINDER SINGH","PALTAN BAZAR","","General Trade","PALTAN BAZAR",MA
"KOMAL GEN STORE - PALTAN BAZAR","KOTWALI PALTAN BAZAR","","General Trade","HANUMAN CHOWK",MA
"KUL VANSHI MEDICAL - GAURAKPUR","GAURAKPUR","","General Trade","ZNPA",MA
"NARULA ENTERPRISES - NESHVILLA ROAD","NEAR MAHANIDHI MEDICAL",""7895050214","General Trade","9897927928"",MA
"GAYATRI POOJA BHANDAR - RING ROAD","RING ROAD","7088330088","General Trade","MOHKAMPUR",MA
"RAM RATAN PATANJALI STORE - TAPOVAN","TAPOVAN ROAD","9336955074","General Trade","RAIPUR",MA
"MAHAWAR GEN STORE - KAULAGARH","NEAR SHRINGAR COSMETICS","8979495022","General Trade","KAULAGARH",MA
"RAJESH PROV STORE - KAULAGARH","KAULAGARH","9897720717","General Trade","KAULAGARH",MA
"GUPTA PROV STORE - CHARKHI GATE","KAULAGARH","8755942111","General Trade","KAULAGARH",MA
"OLD DOON GEN STORE - CLEMENT TOWN","NEAR POLICE CHOWKI POST OFFICE ROAD","","General Trade","CLEMENT TOWN",MA
"TANYA COSMETIC - SAHARANPUR CHOWK","SHARANPUR CHOWK","9720984045","General Trade","ZSHOP CLOSED",MA
"MJ MEDICOS - KARANPUR","NEAR JVG TRADERS","8909489666","General Trade","KARANPUR",MA
"AMAN COSMETIC - SAHARANPUR CHOWK","SAHARANPUR CHOWK","","General Trade","ZNPA",MA
"PARVEEN MEDICAL - TURNER ROAD","TURNER ROAD","8279892769","General Trade","CLEMENT TOWN",MA
"KRISHNA PRO STORE - POLICE LINE","RACE COURSE","8218373476","General Trade","RACE COURSE",MA
"MAA ANNAPURNA DEPT. - RING ROAD","6 NO PULIYA RING ROAD","7300596380","General Trade","MOHKAMPUR",MA
"AMBIKA COSMETICS - RAJPUR VILLAGE","NEAR PAWAN KUMAR BROTHERS","","General Trade","RAJPUR UPPER",MA
"TIP DEPT. STORE - SAHARANPUR ROAD","SHIMLA BYPASS","9897203403","General Trade","CLEMENT TOWN",MA
"GUPTA GEN STORE - PREM NAGAR","PREMNAGAR","9927575552","General Trade","ZSHOP CLOSED",MA
"SIDDHI COLLECTION - RAJENDAR NAGAR","RAJENDAR NAGAR","9997442373","General Trade","PANDITVARI",MA
"PANT DEPT STORE - RING ROAD","ALKNANDA ENCLAVE","9837575103","General Trade","MOHKAMPUR",MA
"KAILASH STORE - CHAKRATA ROAD","CHAKRATA ROAD","9759382073","General Trade","PANDITVARI",MA
"RITA GEN STORE - PALTAN BAZAAR","NEAR OLD TEHSIL","","General Trade","HANUMAN CHOWK",MA
"ABHISHEK ENTERPRISES -JHANDA BAZAR","JHANDA JI 9897649333","","General Trade","HANUMAN CHOWK",MA
"GUPTA PROV - MDDA","NEAR VANIYA MEDICAL 9997461316","9997461316","General Trade","Unassigned",MA
"MANORI GEN STORE - MOHKAMPUR","NEAR LAVANA MALL","9412914739","General Trade","MOHKAMPUR",MA
"GUPTA BROTHERS - MIYAWALA","MIYAWALA","9760367577","General Trade","MOHKAMPUR",MA
"SHIV SHAKTI STORE - MIYAWALA","MIYAWALA","8979875178","General Trade","MOHKAMPUR",MA
"KANISHK PROV - CHANDRABANI ROAD","NEAR BANSAL HOME","9690254993","General Trade","CLEMENT TOWN II",MA
"KHUSHBOO DHIMAN","HOME","","General Trade","ZOTHER",MA
"ANSH PROV - SEWLA KALA","SEWLA KALA","9719242099","General Trade","CLEMENT TOWN II",MA
"P R ASSOCIATES - RACE COURSE","RACE COURSE","","General Trade","DHARAMPUR 2nd",MA
"ANIL GENERAL STORE - PALTAN BAZAR","GHOSI GALI","9997881478","General Trade","PALTAN BAZAR",MA
"PUNDIR MEDICAL - NALAPANI CHOWK","NEAR SHRI KRISHNA WEDDING POINT, SD ROAD","9997822300","General Trade","SD ROAD",MA
"HP PHARMA - RAJENDRA NAGAR","NEAR PARADISE COSMETICS, BAD PAYMENT","9520358213","General Trade","ZNPA",MA
"ANSHIKA COSMETICS - GOVIND GARH","GOVIND GARH  8630089669","","General Trade","ITBP-GOVIND GARH",MA
"JOSHI MEDICAL - RAIPUR","TAPOVAN ROAD","7895081183","General Trade","RAIPUR",MA
"E SOLUTIONS","DEHRADUN","","General Trade","Unassigned",MA
"EXCELLENT PAPER CONVERTER","DEHRADUN","","General Trade","Unassigned",MA
"SETHI COSMETICS - KEDARPURAM","NEAR HARA PULL","9760124234","General Trade","FUWARA CHOWK",MA
"SHREE BALAJI COSMETICS - DEHRAKHAS","PATHRIBAGH CHOWK","","General Trade","DEHRA KHAS",MA
"RAKHI FANCY STORE - PALTAN BAZAAR","PALTAN BAZAAR","","General Trade","PALTAN BAZAR",MA
"EASY BUSY STORE - KARANPUR","BANGALI LIBRARY ROAD","7060727506","General Trade","KARANPUR",MA
"SHAKA PRO STORE - KARANPUR","NEAR POONAM COST","","General Trade","KARANPUR",MA
"HIMANK PHARMACEUTICALS PVT LTD","NEAR KARGI CHOWK","9720204600","General Trade","DEHRA KHAS",MA
"MALHOTRA BROS - PALTAN BAZAAR","GHOSHI GALI","","General Trade","PALTAN BAZAR",MA
"PUNDIR PRO STORE- RAJPUR","NEAR KUMAR STORE","8445701908","General Trade","NESHVILLA ROAD",MA
"ANSHUL - OFFICE","","","General Trade","ZOTHER",MA
"SUNIL UNCLE","NEIGHBOR","","General Trade","ZOTHER",MA
"MOHAN DAS PROV STORE - DAKRA","NEAR VINOD CHEMIST","9411722278","General Trade","KAULAGARH",MA
"R S ENTERPRISES - KARGI CHOWK","KARGI CHOWK","9149293959","General Trade","KARGI",MA
"KOMAL COSMETICS - NEHRU COLONY","SANATAN MANDIR ROAD","6397379162","General Trade","DHARAMPUR 2nd",MA
"MAHANIDHI LIFE LINE PHARMACY","NESHVILLA ROAD","9760214509","General Trade","NESHVILLA ROAD",MA
"SOUNDARYA COSMETICS - MIYAWALA","OPP SHIV SHAKTI","7895844666","General Trade","MOHKAMPUR",MA
"SUSHIL ARTS ASSOCIATES","KURLI - MUSSOORIE","","General Trade","ZOUTER",MA
"PAWAN KUMAR & BROTHERS - RAJPUR","MDDA PARK","9997619310","General Trade","RAJPUR UPPER",MA
"POWERDRIVE","""GEETA BHAWAN LANE, DEHRADUN""","05","General Trade","Unassigned",MA
"SHREE STORE - SD ROAD","OPP DEEP DEPT STORE, NALAPANI CHOWK SE THODA AAGE","7983080642","General Trade","SD ROAD",MA
"DIVINE VENTURES - GMS ROAD","FRESH BERRY NEAR BALLUPUR CHOWK","7599788888","General Trade","KAULAGARH",MA
"MAA GANGA DAIRY - KEDARPURRAM","KEDARPURAM","7500621393","General Trade","FUWARA CHOWK",MA
"DUN BASKET - RING ROAD","NEAR BALUNI HOSPITAL, ""30.2890","05","General Trade","8755528888",MA
"ANUSHA COSMETICS - RING ROAD","RING ROAD","8410343433","General Trade","MOHKAMPUR",MA
"FRIENDS MEDICAL - KANDOLI","AFTER BASMENT STORE","9012502104","General Trade","RAJPUR LOWER",MA
"A TO Z STATIONARY - JHAKHAN","DOON VIHAR",""8014956956","General Trade","9760153106"",MA
"SHREE HARI STATIONRY - KANWALI ROAD","KANWALI ROAD","","General Trade","ITBP-GOVIND GARH",MA
"SHIVLOK MEDICOSE-MDDA RD","MDDA","9760208416","General Trade","Unassigned",MA
"ADVIK STORE - POOJA VIHAR","POOJA VIHAR","8192860838","General Trade","CLEMENT TOWN II",MA
"OM SAI COSMETICS - CLEMENT TOWN","CLEMENT TOWN","6395125166","General Trade","CLEMENT TOWN",MA
"HINDWAN DEPT - KARGI","KARGI","8477991115","General Trade","DEHRA KHAS",MA
"9 TO 9 STORE - MOHKHAMPUR","MOHKAMPUR 9870632924","9870632924","General Trade","MOHKAMPUR",MA
"SHREE JEE STORE - UPPER SD ROAD","NEAR NEGI STORE, NEAR SHRI RAM CHEMIST",""7579420279","General Trade","8979751537"",MA
"GUPTA PRO STORE - CLEMENT TOWN","NAYI BASTI NEAR BUDDHA TEMPLE","","General Trade","CLEMENT TOWN",MA
"SAMPLING VIP","SAMPLING","","General Trade","ZOTHER",MA
"GAIROLA MEDICAL - DHARAMPUR","DHARAMPUR","9760163409","General Trade","FUWARA CHOWK",MA
"AUDIT FEES PAYABLE","","","General Trade","Unassigned",MA
"CAR AMAZE A/C","","","General Trade","Unassigned",MA
"LOADER A/C","","","General Trade","Unassigned",MA
"TDS A/C","","","General Trade","Unassigned",MA
"TUSHAR JAIN","","","General Trade","Unassigned",MA
"FAMILY STORE UR - CANAL ROAD","KANDOLI","9410122709","General Trade","RAJPUR LOWER",MA
"MAHESHWARI STORE - JOGIWALA","AFTER RAILWAY CROSSING, BADRIPUR ROAD","7895034534","General Trade","FUWARA CHOWK",MA
"SHIVA ENTERPRISES- HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","ZNPA",MA
"SUSPENSE ENTRY","","","General Trade","Unassigned",MA
"LAXMI DEPT STORE - MDDA KEDARPURAM","MDDA KEDARPURAM, DEFENCE COLONY","9557785065","General Trade","FUWARA CHOWK",MA
"SHARMA STORE - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",MA
"INDU COSMETICS - CLEMENT TOWN","CLEMENT TOWN","8077225713","General Trade","CLEMENT TOWN",MA
"RUBI MEDICOS - BANSAL HOME","NEARBY PNB ATM, NEARBY ADORE YOURSELF","9760609333","General Trade","CLEMENT TOWN II",MA
"INDIAN MEDICAL - CEMENT ROAD","CEMENT ROAD NEAR POST OFFICE","6395328580","General Trade","KARANPUR",MA
"DEVI STORE - SAI LOK","SAI LOK","9358311110","General Trade","ITBP-GOVIND GARH",MA
"SAVI STORE - CANAL ROAD","CANAL ROAD","9927157919","General Trade","RAJPUR LOWER",MA
"TOP CHOOSE GIFT CENTER - RACECOURSE","TYAGI ROAD","9411113846","General Trade","RACE COURSE",MA
"N B STORE - SHIMLA BYPASS","SHIMLA BYPASS","8126657775","General Trade","ZSHOP CLOSED",MA
"BALAJI STORE - KARANPUR","KARANPUR","8791203888","General Trade","KARANPUR",MA
"MOHAN BAKERS - KARANPUR","KARANPUR","9412918031","General Trade","KARANPUR",MA
"RISHI MEDICOS - DAKRA","DAKRA 7500673492","7500673492","General Trade","KAULAGARH",MA
"MAHAWAR JARI - GHOSI GALI","GHOSI GALI PALTAN BAZAAR","","General Trade","PALTAN BAZAR",MA
"BAJAJ TRADERS - MDDA KEDARPURAM","MDDA KEDARPURAM","8755160033 7895440726","General Trade","KARGI",MA
"MAA BALASUNDRI MEDICAL - CANAL ROAD","CANAL ROAD","8791427724","General Trade","RAJPUR LOWER",MA
"SADGURU PHARMA - CANAL ROAD","CANAL ROAD","9528591337","General Trade","RAJPUR LOWER",MA
"SWATI BEAUTY PARLOUR - JHANDA BAZAR","JHANDA BAZAR, PAYMENT BAHUT KHARAB HAI ISLIYE BAN, D KAR DIYA HAI","9896972894","General Trade","ZSHOP CLOSED",MA
"OLD NATIONAL MEDICOS - MANDAKANI VI","""KANDOLI LINK ROAD, SD ROAD""","05","General Trade","9759856274",MA
"TOWN PHARMACY & OPTICALS - DHARAMPU","DHARAMPUR","9219653521","General Trade","DHARAMPUR 2nd",MA
"SHIVAY FOODS - JHAKHAN","OPP INDIAN PETROL PUMP","8218156682","General Trade","RAJPUR UPPER",MA
"PUSHPANJALI PHARMACY - GMS ROAD","GMS ROAD",""9997774543","General Trade","9897273390"",MA
"R G MEDICAL - KEDDARPURAM","NEAR TEHRI HOUSE","","General Trade","FUWARA CHOWK",MA
"ABHILASHA STORE - KANDOLI","KANDOLI","9897883236","General Trade","RAJPUR LOWER",MA
"TRIMURTI GEN STORE - KANDOLI","KANDOLI, 8923992315","9761668283","General Trade","RAJPUR LOWER",MA
"ADARSH COSMETICS - JOHRI GAON","JOHRI GAON","9639671665","General Trade","ZSHOP CLOSED",MA
"SAI SUPER STORE - MITRALOK","MITRALOK","7895588112","General Trade","ITBP-GOVIND GARH",MA
"SIDDHI VINAYAK DEPT STORE - DHARAMP","NEAR PURNIMA COLLECTION","9999370503","General Trade","DHARAMPUR 2nd",MA
"TURTLE EXPRESS VENTURES - BALLUPUR","NEAR MR CARE MEDICAL","9953045486","General Trade","PANDITVARI",MA
"T.C.S. PAYABLE A/C","","","General Trade","Unassigned",MA
"T.C.S. RECEIVABLE A/C","","","General Trade","Unassigned",MA
"DOON FAMILY STORE - RING ROAD","""BEFORE 6 NO PULIYA, 8279803233""","05","General Trade","8218859379",MA
"SUMIT BHAIYA","DEHRADUN","","General Trade","DHARAMPUR 2nd",MA
"DAILY NEEDS - KUMAR MANDI","YAMUNA COLONY","","General Trade","ITBP-GOVIND GARH",MA
"RAJU PROV STORE - SEWLA KALA","SEWLA KALA","9897116972","General Trade","CLEMENT TOWN II",MA
"NEW DAY SUPER STORE - SEWLA KALA","SEWLA KALA","8193878770/8909018001","General Trade","CLEMENT TOWN II",MA
"SATYARAJ MEDICOSE - SD CROSSING","NEAR CHAWLA STORE","9410149399","General Trade","SD ROAD",MA
"VERMA TRADERS - MOTI BAZAR","DEHRADUN","","General Trade","HANUMAN CHOWK",MA
"GANPATI STORE - MOTI BAZAR","MOTI BAZAR","","General Trade","PALTAN BAZAR",MA
"DEBTOR - NIVEA INDIA PVT LTD","DEHRADUN","","General Trade","ZRING ROAD",MA
"KUMAR AGENCY UR - HANUMAN CHOWK","HANUMAN CHOWK","8126646889","General Trade","HANUMAN CHOWK",MA
"CGST DEPOSITED","","","General Trade","Unassigned",MA
"SGST DEPOSITED","","","General Trade","Unassigned",MA
"BALI ENTERPRISES - PREMNAGAR","THAKUR PUR ROAD","7895166776","General Trade","PREM NAGAR",MA
"PANWAR GEN STORE - RAJIV NAGAR","RAJIV NAGAR","9719303911","General Trade","FUWARA CHOWK",MA
"YASH COSMETICS - DAKRA","DAKRA","9568403494","General Trade","ZSHOP CLOSED",MA
"CHAWLA TRADERS - SAHARANPUR","""DAL MANDI ROAD, SAHARANPUR""","09","General Trade","7895851570",MA
"CHICHU STORE - TURNER ROAD","TURNER ROAD","7017253101","General Trade","CLEMENT TOWN",MA
"NEGI MEDICOS - MANDAKANI VIHAR","MANDAKANI VIHAR CHOWK SD ROAD","9899111624","General Trade","SD ROAD",MA
"BABA AGENCY - KAULAGARH RD","RAJENDER NAGAR","9897009844","General Trade","ZNPA",MA
"TARA DUTT SHAMBHU PRASAD - HATHIBRA","NEW CANTT ROAD","9412347484","General Trade","NESHVILLA ROAD",MA
"KUKRETI MEDICAL - ITBP ROAD","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",MA
"VEGA SUPER STORE - RING ROAD","RING ROAD",""9412989159","General Trade","9805009134"",MA
"ASHIRWAD DEPT. STORE - ITBP ROAD","ITBP ROAD","9967408088","General Trade","ITBP-GOVIND GARH",MA
"OM GEN STORE - MOHINI ROAD","MOHINI ROAD","9897151750","General Trade","DHARAMPUR 2nd",MA
