name,address,phone,type,delivery_route,team_id
"DEEPAK GEN. STORE - DHARAMPUR","AGGARWAL MEDICAL, DHARAMPUR CHOWK","9837383329","General Trade","DHARAMPUR 1ST",JA
"SUPER VALUE MART - MIYAWALA","MIYAWALA","9716599447","General Trade","HARRAWALA",JA
"SHANTANU SATYAKAM VENTURES - RROAD","RING ROAD","","General Trade","MOHKAMPUR",JA
"GAYATRI POOJA BHANDAR - RING ROAD","RING ROAD","7088330088","General Trade","MOHKAMPUR",JA
"ANAND THE SUPER VALUE STORE","""NEAR KAILASH HOTEL LANE NO 9, "", RING ROAD","05","General Trade","9997583707",JA
".ALL DAY MART - RING ROAD","RING ROAD","8077020445","General Trade","MOHKAMPUR",JA
"JAGDISH CHAUHAN VENTURES - RING ROA","RING ROAD","9818053510","General Trade","MOHKAMPUR",JA
"JAGDAMBA MEDICOS - DHARAMPUR","DHARAMPUR, FUWARA ROAD","955725975","General Trade","MOHKAMPUR",JA
"POKHRIYAL PHARMACY - DHARAMPUR","DHARAMPUR","7983858859","General Trade","MOHKAMPUR",JA
"LAXMI DEPT. STORE - MDDA KEDARPURAM","MDDA KEDARPURAM, 9557785065","9557785065","General Trade","MOHKAMPUR",JA
"ATITHI THE SUPERMARKET - DHARAMPUR","""E-26, NEHRU COLONY"", DEHRADUN","05","General Trade","7456066411",JA
"YOUNG GUY'S COLLECTION - MIYAWALA","MIYAWALA","8909531647","General Trade","HARRAWALA",JA
"VAIBHAV LUXMI ENTERPRISES - DDN","CHUKKUWALA, DEHRADUN","9808352208","General Trade","NESHVILLA ROAD",JA
"AVTAR STORES - JAKHAN","JAKHAN","9837119120","General Trade","RAJPUR UPPER",JA
"PUNDIR MEDICAL - SD ROAD","NEAR SHRI KRISHNA WEDDING POINT","9997822300","General Trade","SD ROAD",JA
"NEGI MEDICOS - MANDAKANI VIHAR","MANDAKANI VIHAR","6398452570","General Trade","SD ROAD",JA
"SAURABH AGENCIES - DDN","DDN","9548049950","General Trade","OTHER",JA
"SANGAM GEN STORE - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"CHOUDHARY COMMU. - CLEMENT TOWN","CLEMENT TOWN","","General Trade","PATEL NAGAR",JA
"LIFE LINE CHEMIST - MAJRA","MAJRA","8392961734","General Trade","CLEMENT TOWN II",JA
"KRISHNA MEDICOS - CHANDRBANI","CHANDRBANI, 9045741113, ONLY CASH","","General Trade","CLEMENT TOWN II",JA
"GUPTA STORE - SUBHASH NAGAR","SUBHASH NAGAR, 9897437777","989703223","General Trade","CLEMENT TOWN",JA
"SHIV KIRPA COSMETICS - SUBHASH NAGA","SUBHASH NAGAR, 8755710199","","General Trade","CLEMENT TOWN",JA
"IMA VEG DEPT. STORE","IMA - PANDITVARI","7535031079","General Trade","PANDITVARI",JA
"MY SHOP - DAKRA","11 CANAL ROAD","8909474627","General Trade","KAULAGARH",JA
"SABA FASHION - PALTAN BAZAR","OPP GANDHI SCHOOL","","General Trade","HANUMAN CHOWK",JA
"HDFC BANK CURRENT A/C","","","General Trade","Unassigned",JA
"LAVDESH GEN STORE - DHARAMPUR","9897949698, MATA MANDIR CHOWK","9897949698","General Trade","DHARAMPUR 1ST",JA
"START UP ENTERPRISES - ARAGHAR CHOW","ARAGHAR CHOKW","9760786745","General Trade","AJABPUR RACE COURSE",JA
"KUM KUM COSMETICS - KANWALI ROAD","KANWALI ROAD","","General Trade","ITBP-GOVIND GARH",JA
"ZARA COLLECTION - DHARAMPUR","DHARAMPUR","8868897234","General Trade","FUWARA CHOWK",JA
"OLD PARADISE COSMETICS - KAULAGARH","KISHAN NAGAR, KAULAGARH ROAD","9358141033","General Trade","KAULAGARH",JA
"DELHI COSMETIC - KANWALI ROAD","KANWALI ROAD","7906118301","General Trade","ITBP-GOVIND GARH",JA
"RAJKUMAR RANA - RAIPUR","RANJHAWALA/TUNWALA, NEAR HEAVEN WEEDING POINT","","General Trade","RAIPUR",JA
"DABRAL DEPT. STORE - NATHUNWALA","NATHUNAWALA","","General Trade","RAIPUR",JA
"SANTOSH COSMETIC - RAIPUR","RAIPUR","7456960129","General Trade","RAIPUR",JA
"ESSENTIALS AND MORE - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"OLD SAHARANPUR TRADERS","DHAMAWALA","","General Trade","KAULAGARH",JA
"BHAJJI DI HATTI - PALTAN BAZAR","PALTAN BAZAR","","General Trade","PALTAN BAZAR",JA
"RUBY MEDICOS - MAJRA","NEAR SIDRA GUEST HOUSE","999783387","General Trade","DEHRA KHAS",JA
"DELHI MAKEUP STUDIO - BRAHMPURI","NEAR SHIV MANDIR","9718547199","General Trade","DEHRA KHAS",JA
"SHIV DAIRY CONFECTIONARY - PARK RD","PARK ROAD DHOBHI CHOWK","9990556393","General Trade","DEHRA KHAS",JA
"SRI GOVINDAM SUPER STORE - ITBP ROA","ITBP ROAD","7895978666","General Trade","ITBP-GOVIND GARH",JA
"RM TRADER - ITBP ROAD","SEEMA DWAR, 9760504432","9760504432","General Trade","ITBP-GOVIND GARH",JA
"HOME NEEDS STORE - RISHI VIHAR","RISHI VIHAR","8077667746","General Trade","ITBP-GOVIND GARH",JA
"SHRI SATYA SAI COSMETIC - ITBP ROAD","ITBP ROAD, 8958598921","8958598921","General Trade","ITBP-GOVIND GARH",JA
"LIFE LONG MEDICARE - ITBP","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",JA
"KWALITY MEDICAL - KEDARPURAM","KEDARPURAM","","General Trade","KEDARPURAM",JA
"SETHI COSMETICS - KEDARPURAM","NEAR VANIYA MEDICAL","9760124234","General Trade","KEDARPURAM",JA
"BAJAJ TRADERS - MDDA KEDARPURAM","MDDA KEDARPURAM, 7895440726","8755160033","General Trade","KEDARPURAM",JA
"PREITY COSMETIC - KEDARPURAM","KEDARPURAM, NEAR BAJAJ TRADERS","9568412661","General Trade","KEDARPURAM",JA
"RAKHI COSMETIC - KEDARPURAM","NEAR BAJAJ TRADERS, KEDARPURAM","8057730148","General Trade","KEDARPURAM",JA
"RG MEDICAL - KEDARPURAM","NEAR TEHRI HOUSE","","General Trade","KARGI",JA
"PUNDEER GENERAL STORE - KEDARPURAM","KEDARPURAM","9634863457","General Trade","KEDARPURAM",JA
"LAXMI MEDICOS AGENCY - MANDI","MANDI","989755575","General Trade","DEHRA KHAS",JA
"CITY MEDICAL SHOP - PATEL NAGAR","""66, PATEL NAGAR""","05","General Trade","9927467724",JA
"SHIV DAIRY CONFECTIONARY PARK RD","PARK ROAD","9990556393","General Trade","DEHRA KHAS",JA
"SATGURU PHARMA - CANAL ROAD","RAJPUR ROAD, 9528591337","","General Trade","RAJPUR LOWER",JA
"SAVI STORE - CANAL ROAD","CANAL ROAD, 9927157919","","General Trade","RAJPUR LOWER",JA
"HEALING TOUCH CHEMIST - RAJPUR","RAJPUR ROAD","9897488960","General Trade","RAJPUR UPPER",JA
"DAYASHANKAR - GAURAKHPUR CHOWK","GAURAKHPUR CHOWK, NEAR SHIV MANDIR","8410527717","General Trade","ITBP-GOVIND GARH",JA
"ANANDI MEDICAL - GAURAKHPUR","GAURAKHPUR, NEAR SHIV MANDIR","7895817708","General Trade","ITBP-GOVIND GARH",JA
"THE WHOLESALE STORE - SD ROAD","SD ROAD","","General Trade","SD ROAD",JA
"RAWAT MEDICOS & SURGICALS","AJABPURKALA","9927569293","General Trade","AJABPUR RACE COURSE",JA
"GALAXY PURSE","5 CHANNDAN NAGAR, DEHRADUN","","General Trade","AJABPUR RACE COURSE",JA
"OM COLLECTION - PALTAN BAZAR","PALTAN BAZAR","9897274773","General Trade","PALTAN BAZAR",JA
"KAVYA GENERAL STORE - DHARAMPUR","DHARAMPUR","8449660129","General Trade","DHARAMPUR 1ST",JA
"SHRINGAR COSMETICS - KEDARPURAM","KEDARPURAM, NEAR MAA DURGA MEDICAL","","General Trade","KEDARPURAM",JA
"DEV BHUMI - DHARAMPUR","DHARAMPUR","","General Trade","NPA",JA
"P.R. ASSOCIATES - RACE COURSE","RACE COURSE","","General Trade","DHARAMPUR 2ND",JA
"M/S SHRINGARIKA THE GIFT SHOP","DHARAMPUR, 9997451434","9997451434","General Trade","DHARAMPUR 1ST",JA
"MAGAN LAL AND CO. - KOTWALI","""97, PALTAN BAZAR, KOTWALI""","Uttarakhand","General Trade","05",JA
"JUST TRADERS UR - PALTAN BAZAR","PALTAN BAZAR","","General Trade","PALTAN BAZAR",JA
"SONI MEDICAL - PREM NAGAR","PREM NAGAR, NEAR GURUDUARA","","General Trade","PREM NAGAR",JA
"MALHOTRA BROS - PALTAN BAZAAR","GHOSHI GALI","","General Trade","PALTAN BAZAR",JA
"VANSH STAFF - DDN","DDN","","General Trade","RAIPUR",JA
"CITY HARDWARE PLUS - CAPRI","DDN","","General Trade","OTHER",JA
"9 TO 9 STORE - MOHKAMPUR","MOHKAMPUR","","General Trade","MOHKAMPUR",JA
"DARPAN COLLECTIONS","""B-1, JANPATH SHOPPING COMPLEX"", CHAKRATA ROAD","05","General Trade","9837307989",JA
"HOME","DDN","","General Trade","OTHER",JA
"SUBH COSMETICS - PALTAN BAZAR","PALTAN BAZAR","","General Trade","PALTAN BAZAR",JA
"DURGA STORE'S","6A-INDER ROAD, NEAR DWARIKA CHOWK","","General Trade","DHARAMPUR 2ND",JA
"BALAJI TRADING CO - SAHARANPUR CHOW","SAHARANPUR CHOWK","9997138289","General Trade","HANUMAN CHOWK",JA
"PRATEEK AGGARWAL","","","General Trade","Unassigned",JA
"RAJ SUPER STORE - SD ROAD","""OPP. M.B. HOMES, SD ROAD"", DEHRADUN","05","General Trade","9897954760",JA
"DEHRA GEN STORE - PALTAN BAZAR","NEAR KOTWALI","","General Trade","HANUMAN CHOWK",JA
"KAKE DI HATTI - PALTAN BAZAR","KOTWALI","","General Trade","HANUMAN CHOWK",JA
"SK JEWELLERY - KOTWALI BAZAAR","9897307806, KOTWALI","","General Trade","PALTAN BAZAR",JA
"G-MART - NEMI ROAD","DHARAMPUR","7906735269","General Trade","DHARAMPUR 1ST",JA
"BABA DEEP MEDICAL - PATEL NAGAR","PATEL NAGAR, OPP GULATI SWEETS","","General Trade","DEHRA KHAS",JA
"MEHENDAR GENERAL STORE - PANDITWARI","PANDITWARI","7895104126","General Trade","PANDITVARI",JA
"VARIETY PALACE - NEW CANT ROAD","OPP PNB BANK NEW CANTT ROAD","9897914731","General Trade","NESHVILLA ROAD",JA
"SHIVA MEDICAL - DILARAM BAZAR","DILARAM BAZAR","9897255286","General Trade","RAJPUR LOWER",JA
"OLD KHURANA COSMETICS - DHAMAWALA","DHAMAWALA","","General Trade","HANUMAN CHOWK",JA
"SHEESHMAHAL KANGAN STORE - KOTWALI","NEAR MA COLLECTION","8755335361","General Trade","HANUMAN CHOWK",JA
"AJAY JI","DDN","","General Trade","RISHIKESH",JA
"KUMAR LEATHER & COSMETICS","""JWALAPUR, HARIDWAR""","05","General Trade","9760499551",JA
"PARADISE COSMETICS - KAULAGARH","KISHAN NAGAR, KAULAGARH ROAD","","General Trade","PANDITVARI",JA
"SHAGUN GIFT GALLERY - HARIDWAR","PEETH BAZAR JAWALAPUR, JWALAPUR","","General Trade","OUTER",JA
"BEAUTY PALACE - ANURAG CHOWK","INDIRA NAGAR COLONY","","General Trade","ITBP-GOVIND GARH",JA
"S A ENTERPRISES","INDIRA NAGAR, ITBP ROAD - VASANT VIHAR","","General Trade","ITBP-GOVIND GARH",JA
"KHWAYISH STORE - RISHI VIHAR","RISHI VIHAR","7017122801","General Trade","ITBP-GOVIND GARH",JA
"RK MART - SEEMA DWAR","SEEMA DWAR","8077003091","General Trade","ITBP-GOVIND GARH",JA
"OM MEDICAL - NEHRU COLONY","NEHRU COLONY","9528534715","General Trade","FUWARA CHOWK",JA
"SANA COSMETICS - MATA MANDIR RD","DHARAMPUR","9760786787","General Trade","AJABPUR RACE COURSE",JA
"NEW PRAKASH - KARANPUR","KARANPUR","9897015112","General Trade","KARANPUR",JA
"SHYAMINDRA ASSOCIATES","DDN","","General Trade","DHARAMPUR 2ND",JA
"NEW RAIPUR MEDICAL STORE","""103, RAIPUR ROAD"", DEHRADUN","05","General Trade","Unassigned",JA
"AVTAR STORE - KARANPUR","KARANPUR","9870812237","General Trade","KARANPUR",JA
"M/S KAMBOJ STORES - KARANPUR","NEAR ASHOK PROV STORE, NALAPANI ROAD, KARANPUR","","General Trade","KARANPUR",JA
"NATURE SHOPPER'S - SD ROAD","""NEAR MB HOMES, SD ROAD"", DEHRADUN","05","General Trade","Unassigned",JA
"ARCHIES GIFT GALLERY - CLEMENT TOWN","CLEMENT TOWN","","General Trade","CLEMENT TOWN",JA
"OM SAI COSMETICS - CLEMENT TOWN","CLEMENT TOWN","6395125166","General Trade","CLEMENT TOWN",JA
"RASHAN BAZAR - TURNER ROAD","TURNER ROAD","9897499485","General Trade","CLEMENT TOWN II",JA
"DEVI STORE - SAI LOK","SAI LOK, BADAMEEZ ADMI","","General Trade","ITBP-GOVIND GARH",JA
"OLD SMART VALUE STORE - KARGI","7060857244","7060857244","General Trade","KARGI",JA
"RAJ BANGLE - KARANPUR","KARANPUR","9759306652","General Trade","KARANPUR",JA
"DURGA MEDICOS - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"SHOP STATION - SD ROAD","SD ROAD","9760777770","General Trade","SD ROAD",JA
"MANOHAR'S - PALTAN BAZAR","NEAR GAYLORD BAKERS, PALTAN BAZAR","","General Trade","PALTAN BAZAR",JA
"JAIN SONS - ROORKEE","""SHOP NO-5, POST OFFICE ROAD CIVIL"", ROORKEE","05","General Trade","9897473222",JA
"STYLISTA SALOON - DEHRA KHAS","GDMC COLLEGE ROAD","","General Trade","DEHRA KHAS",JA
"MAHAWAR PROV STORE - MOHKAMPUR","HARIDWAR","9897223519","General Trade","MOHKAMPUR",JA
"SONDARYA COS. - MIYAWALA","OPP SHIV SHAKTI","7895844666","General Trade","HARRAWALA",JA
"MY STORE - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"MAA ANNAPURNA DEPT. - RING ROAD","6 NO PULIYA, DEHRADUN","7300596380","General Trade","MOHKAMPUR",JA
"DUN BASKET - RING ROAD","RING ROAD","8755528888","General Trade","MOHKAMPUR",JA
"KENDRIYA BHANDAR LBSNAA","MUSSOORIE","9837818585","General Trade","OUTER",JA
"SHREEM MEDICOS - CANAL ROAD","CANAL ROAD","9837143617","General Trade","RAJPUR LOWER",JA
"AKANSH DEPT STORE - SD ROAD","SD CROSSING","9720962521","General Trade","SD ROAD",JA
"OM AGENCY - SD ROAD","OPP PACIFIC GOLF STATE, SD ROAD","8171353479","General Trade","SD ROAD",JA
"FMCG DEALER - LAXMAN CHOWK","NEAR PREM SUKH HOSPITAL","8923987556","General Trade","NPA",JA
"ICONIC 11 - INDIRA NAGAR","""219, INDIRA NAGAR""","05","General Trade","Unassigned",JA
"GARG GEN STORE - CLEMENT TOWN","SUBHASH NAGAR","9758775404","General Trade","CLEMENT TOWN",JA
"MEHAK GEN STORE - JHAKHAN","9897045557, RAJPUR RD","","General Trade","RAJPUR UPPER",JA
"NIGHT & DAY STORE 24X7","""CANAL ROAD, JHAKHAN""","05","General Trade","Unassigned",JA
"ALOK VERMA COSMETIC - JOHRI GAON","JOHRI GAON","","General Trade","RAJPUR UPPER",JA
"TRIMURTI GEN STORE - CANAL ROAD","CANAL ROAD, 9761668283, 8923992315","9761668283","General Trade","RAJPUR LOWER",JA
"PRIYANKA GUPTA MAKEOVER - BALLIWALA","BALLIWALA CHOWK","9897798557","General Trade","ITBP-GOVIND GARH",JA
"GAURAV TRADERS - VIKAS NAGAR","""MAIN ROAD, VIKASNAGAR""","05","General Trade","9149124385",JA
"AK RETAIL VENTURES - EC ROAD","10 EC ROAD, DEHRADUN","7028953900","General Trade","KARANPUR",JA
"RISHI MEDICOS - DAKRA","DAKRA","","General Trade","KAULAGARH",JA
"FIRST PHARMACY - ST JUDES CHOWK","ST. JUDES CHOWK","","General Trade","CLEMENT TOWN II",JA
"NEW KHALSA CHEMIST - GMS ROAD","GMS ROAD","8449895240","General Trade","CLEMENT TOWN II",JA
"BHANDARI MEDICAL - SEWLA KALA","SEWLA KALA","9639008987","General Trade","CLEMENT TOWN II",JA
"HIMGIRI STORE - TURNER ROAD","9897945887, LANE C-19","9897945887","General Trade","CLEMENT TOWN",JA
"NEELAM BANGEL - TURNER ROAD","TURNER ROAD","8279939556","General Trade","CLEMENT TOWN",JA
"WELLNESS MEDICAL - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"SHAKTI TRADERS - ROORKEE","""NEAR NAI BASTI, VAISHALI ROAD, ""","75","General Trade","Unassigned",JA
"RAJ KUMAR STORE - RACE COURSE","RACE COURSE","9897427151","General Trade","DHARAMPUR 1ST",JA
"SHRI BALAJI GIFT & BAKERS - NEHRUGR","DOBHAL CHOWK","9719203550","General Trade","MOHKAMPUR",JA
"BEST DEAL - JOGGIWALA","NAKRONDA ROAD","9411530515","General Trade","FUWARA CHOWK",JA
"MAHI COSMETIC - DALANWALA","NEAR WATER TANK","7986752172","General Trade","KEDARPURAM",JA
"MISHTY COSMETICS - DALAWALA","NEAR PANNI TANKI","9536386260","General Trade","KEDARPURAM",JA
"PANKAJ STORE - DALANWALA","NEAR WATER TANK","9837617877","General Trade","KEDARPURAM",JA
"KISHORE GENERAL STORE - DALANWALA","NEAR WATER TANK","8410759682 9258187241","General Trade","DOON HOSPITAL",JA
"KUMAR SHOPPE - DALANWALA","NEAR WATER TANK","","General Trade","DOON HOSPITAL",JA
"PANDEY COSMETICS HUB - DALANWALA","NEAR WATER TANK","9528363953","General Trade","KEDARPURAM",JA
"MDDA STORE - DALANWALA","NEAR WATER TANK","9410111213","General Trade","KEDARPURAM",JA
"CHAUHAN STORE - ITBP ROAD","INDRA NAGAR","7579067775","General Trade","ITBP-GOVIND GARH",JA
"RUPAL PROVISION - ITBP ROAD","SEEMA DWAR","8126132522","General Trade","ITBP-GOVIND GARH",JA
"SHRI BEER SINGH MEDICAL - TELPUR","TELPUR CHOWK","9639987497","General Trade","ITBP-GOVIND GARH",JA
"FARID STORE - GAURAKHPUR","GAURAKPUR CHOWK","9634582197","General Trade","ITBP-GOVIND GARH",JA
"EVALUTION COSMETIC - GAURAKHPUR","GAURAKHPUR CHOWK","8126434441","General Trade","ITBP-GOVIND GARH",JA
"PAL PROVISION STORE - BADOWALA","BADOWALA","9758692877","General Trade","ITBP-GOVIND GARH",JA
"MAA BHAGWATI MEDICAL - GAURAKHPUR","NEAR DAYASHANKAR","999766518","General Trade","ITBP-GOVIND GARH",JA
"VERMA COSMETICS - SEEMA DWAR","NEAR RK MART","9997533205","General Trade","ITBP-GOVIND GARH",JA
"SHAAN COSMETICS - VAN VIHAR","NEAR SHRI GANESH MEDICAL","8077396080","General Trade","ITBP-GOVIND GARH",JA
"GHAWA JI - HANUMAN CHOWK","HANUMAN CHOWK","9997388776","General Trade","HANUMAN CHOWK",JA
"OLD DAILY NEEDS STORE - RAJPUR ROAD","NEAR KUMAR STORE","8979540032","General Trade","NESHVILLA ROAD",JA
"GUPTA MEDICAL - RAJPUR ROAD","DILARAM BAZAR","7983198173","General Trade","RAJPUR LOWER",JA
"DISCOUNT MEDICAL - CANAL ROAD","KANDOLI, NEAR SHIV MANDIR","8938890408","General Trade","RAJPUR LOWER",JA
"FAMILY STORE - CANAL ROAD","KANDOLI","9410122709","General Trade","RAJPUR LOWER",JA
"BASMENT STORE - KANDOLI","KANDOLI","8126126083","General Trade","RAJPUR LOWER",JA
"FRIENDS MEDICAL - CANAL ROAD","CANAL ROAD","9012502104","General Trade","RAJPUR LOWER",JA
"NARESH PRO STORE - KEDDARPURAM","MDDA","9897353355","General Trade","MOHKAMPUR",JA
"BEAUTY POINT - SD CROSING","SD ROAD","7817948627","General Trade","SD ROAD",JA
"UK 07 MART - SD ROAD","SD ROAD","7017134129","General Trade","SD ROAD",JA
"RICHI RICH - SD ROAD","SD ROAD","","General Trade","SD ROAD",JA
"AGGARWAL BEAUTY CONCEPT","""ALI PLAZA, KANWALI ROAD"", DEHRADUN","05","General Trade","9045450016",JA
"KHUSHI DHIMAN","","","General Trade","OTHER",JA
"ARIHANT STORE - POST OFFICE ROAD","CLEMENT TOWN, 9758686951","","General Trade","CLEMENT TOWN",JA
"ARORA COSMETICS - SEWLA KALA","SEWLA KALA","9758958967","General Trade","CLEMENT TOWN II",JA
"TIP DEPT. STORE - SAHARANPUR ROAD","SHIMLA BYPASS CHOWK","9897203403","General Trade","CLEMENT TOWN",JA
"PANKAJ MEDICAL - CHANDRABANI","CHANDRABANI","","General Trade","CLEMENT TOWN II",JA
"DEEPAK GEN STORE - CHANDARBANI","CHANDARBANI","8445507287","General Trade","CLEMENT TOWN II",JA
"VAISHNAVI MEDICOS - KEDARPURAM","NEAR RAJENDER SINGH PANWAR","9536061303","General Trade","KEDARPURAM",JA
"OM THE DAILY NEEDS - CHANDRBANI","CLEMENT TOWN","9557149281","General Trade","CLEMENT TOWN II",JA
"JEET COSMETICS - CHANDARBANI","CHANDARBANI","8006491313","General Trade","CLEMENT TOWN II",JA
"SHREE GANESH MEDICAL - TURNER ROAD","TURNER ROAD","8949208248","General Trade","CLEMENT TOWN",JA
"PARVEEN MEDICAL - TURNER ROAD","TURNER ROAD","8279892769","General Trade","CLEMENT TOWN",JA
"VAISHNO MEDICOS - CHANDARBANI","CHANDARBANI","9897747258","General Trade","CLEMENT TOWN II",JA
"MAHA LAXMI STORE - NEHRU COLONY","NEHRU COLONY","7088289898","General Trade","FUWARA CHOWK",JA
"OLD DIVYA COSMETICS - HANUMAN CHOWK","HANUMAN CHOWK","9520749057","General Trade","HANUMAN CHOWK",JA
"GUPTA PROV STORE - KAULAGARH","OPP JRD STORE, KAULAGARH","","General Trade","KAULAGARH",JA
"GAUR PROV STORE - GMS ROAD","GMS ROAD","9808637385","General Trade","SHOP CLOSED",JA
"VISHAL GENERAL STORE - SELAQUI","""SELAQUI, DDN""","05","General Trade","Unassigned",JA
"SEEMA GENERAL STORE - CHANDRABANI","CHANDRA BANI CHOWK, ""WILD LIFE, ROAD","Uttarakhand","General Trade","05",JA
"VAISHNO MEDICOS - CHANDRABANI","CHANDRABANI","9536061303","General Trade","CLEMENT TOWN II",JA
"JOSHI MEDICAL - RAIPUR","TAPOVAN ROAD","7895081183","General Trade","RAIPUR",JA
"SHIVALIK MEIDCOS - TAPOVAN ROAD","OPP KRISHI VIBHAG OFFICE, TAPOVAN","9897383373","General Trade","RAIPUR",JA
"JAIN ENTERPRISES - HANUMAN CHOWK","JHANDA BAZAR","8755441579","General Trade","HANUMAN CHOWK",JA
"RAVI GEN STORE - KOTWALI","KOTWALI","","General Trade","HANUMAN CHOWK",JA
"FOREVER 21 - DHAMAWALA","DHAMAWALA","9967430280","General Trade","HANUMAN CHOWK",JA
"RAJU STORE - CHADRLOK COLONY","RAJPUR ROAD","","General Trade","RAJPUR LOWER",JA
"VIP INDUSTRIES LIMITED - DL","DELHI","","General Trade","OTHER",JA
"NIYANG STORE - CLEMENT TOWN","CLEMENT TOWN","7060950401","General Trade","CLEMENT TOWN",JA
"RAJAT BANSAL - LAFZ","","","General Trade","DHARAMPUR 2ND",JA
"VARIETY CENTER - KISHAN NAGAR CHOWK","OPP LAKHI RAM","","General Trade","PANDITVARI",JA
"OLD CANTT MEDICAL - DAKRA","DAKRA, TAPKESHWAR ROAD, 8077904910","8077904910","General Trade","KAULAGARH",JA
"BADRI VISHAL MEDICAL STORE","9758136981, DAKRA","9897213026","General Trade","KAULAGARH",JA
"ANWAR RIYA PERFUME","","","General Trade","Unassigned",JA
"USTAT TRADERS (BAGY) - HALDWANI","""100-42, TIKONIA CHURAHA"", ""NAINITAL ROAD","Uttarakhand","General Trade","05",JA
"ASHU - HANUMAN CHOWK","HANUMAN CHOWK","9897437386","General Trade","HANUMAN CHOWK",JA
"SUNNY SALES","","","General Trade","DHARAMPUR 1ST",JA
"A K MEDICOS - SEWLA KALA","SEWLA KALA","7351082599","General Trade","CLEMENT TOWN II",JA
"CUTE & CLASSIC - SEWLA KALA","NEAR VINOD PRO STORE","9368197019","General Trade","CLEMENT TOWN",JA
"JAYPRAKASH LAFZ SAMPLE","","","General Trade","Unassigned",JA
"KANHA STORE NEW AGE EATABLES","DWARKA CHOWK","7895410855","General Trade","DHARAMPUR 2ND",JA
"SHRI BALAJI GEN STORE - KARGI","DEHRA KHAS","","General Trade","DEHRA KHAS",JA
"ARVIND MEDICAL STORE - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"OLD THE GROCER'S - RACE COURSE","RACE COURSE","","General Trade","AJABPUR RACE COURSE",JA
"SIDHI VINAYAK DEPT STORE - DHARAMPU","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"PURNIMA COLLECTION - DHARAMPUR","OPP CHAR DHAM HOSPITAL","8433253584","General Trade","MOHKAMPUR",JA
"LAXMI GIFT & COSMETICS - DHARMAPUR","DHARAMPUR","8057888928","General Trade","MOHKAMPUR",JA
"SHREE STORE - SD ROAD","LOWER SD STORE","7983080642","General Trade","SD ROAD",JA
"DAUGHTER CHEMIST - IT PARK","SOLANKI STORE KE ANDER GALI MEIN, LUNCH 2 TO 4 PM","","General Trade","SD ROAD",JA
"ANIL PROV STORE - RAIPUR","RAIPUR","7895050075","General Trade","RAIPUR",JA
"ARZU BOTIQUE & COSMETICS - RAIPUR","RAIPUR","9897429614","General Trade","RAIPUR",JA
"PANWAR GEN STORE - LADPUR","LADPUR RAIPUR ROAD","9412936334","General Trade","RAIPUR",JA
"SHIV MEDICAL - TAPOVAN ROAD","TAPOVAN, 9997300044","9997300044","General Trade","RAIPUR",JA
"POOJA COSMETICS - RAIPUR","RAIPUR","9690064363","General Trade","RAIPUR",JA
"HOLLY GIFT SHOP - PREMNAGAR","PREMNAGAR","8126531670","General Trade","PREM NAGAR",JA
"GROVER BEAUTY COLLECTION - PREMNAGA","PREMNAGAR","","General Trade","PREM NAGAR",JA
"UPPAL MEDICAL - PREMNAGAR","PREMNAGAR","9897870773","General Trade","PREM NAGAR",JA
"KOHLI SUPERSTORE - VIKAS NAGAR","VIKAS NAGAR","","General Trade","RISHIKESH",JA
"BEAUTY BONANZA - VIKAS NAGAR","VIKAS NAGAR","","General Trade","OUTER",JA
"SHUDDHI DEPT. STORE - HARRAWALA","HARRAWALA","9897205360","General Trade","HARRAWALA",JA
"DEEPAK GEN STORE - HARRAWALA","NEAR SUPER VALUE MART, HARRAWALA","","General Trade","HARRAWALA",JA
"M/S SAI K L TRADERS - RISHIKESH","2A. NEAR ANKUR GAS AGENCIES, PRAGATI VIHAR, RISHIKESH","","General Trade","OUTER",JA
"ASHIRWAD DEPT. STORE - ITBP ROAD","SEEMADWAR ROAD NEAR CAPITAL HEIGHTS, DEHRADUN","9967408088","General Trade","ITBP-GOVIND GARH",JA
"MANGAL HEALTH N CARE - DILARAM","""44, DILARAM BAZAR"", RAJPUR ROAD","05","General Trade","7710810126",JA
